id,bout_id,sportsbook_id,outcome_1_id,fighter_1_odds_open,fighter_1_odds_worst,fighter_1_odds_current,fighter_1_odds_best,outcome_2_id,fighter_2_odds_open,fighter_2_odds_worst,fighter_2_odds_current,fighter_2_odds_best
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDM1ODA=,RmlnaHROb2RlOjUwNzEy,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDgyMTQ4NA==,-188.0,-188.0,-188.0,-188.0,T3V0Y29tZU5vZGU6NDgyMTQ4NQ==,140.0,140.0,140.0,140.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDUxNTk=,RmlnaHROb2RlOjUwNjk2,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDgyNDI2Mg==,205.0,205.0,205.0,205.0,T3V0Y29tZU5vZGU6NDgyNDI2Mw==,-305.0,-305.0,-305.0,-305.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDM3NTA=,RmlnaHROb2RlOjUwNjk2,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NDgyMTgwMQ==,214.0,214.0,214.0,214.0,T3V0Y29tZU5vZGU6NDgyMTgwMA==,-294.0,-294.0,-294.0,-294.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDI4NTM=,RmlnaHROb2RlOjUwNjk2,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgyMDE5MQ==,160.0,160.0,240.0,240.0,T3V0Y29tZU5vZGU6NDgyMDE5Mg==,-200.0,-300.0,-300.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDM1Nzk=,RmlnaHROb2RlOjUwNjk2,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDgyMTQ4Mg==,200.0,200.0,200.0,200.0,T3V0Y29tZU5vZGU6NDgyMTQ4Mw==,-275.0,-275.0,-275.0,-275.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDI4NTQ=,RmlnaHROb2RlOjUwOTM0,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgyMDE5NA==,-115.0,-135.0,-135.0,-115.0,T3V0Y29tZU5vZGU6NDgyMDE5Mw==,-115.0,-115.0,105.0,105.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDM2MDA=,RmlnaHROb2RlOjUwOTM0,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDgyMTUxOA==,-110.0,-110.0,-110.0,-110.0,T3V0Y29tZU5vZGU6NDgyMTUxOQ==,-120.0,-120.0,-120.0,-120.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDUxNTg=,RmlnaHROb2RlOjUwNzE0,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDgyNDI2MA==,150.0,150.0,150.0,150.0,T3V0Y29tZU5vZGU6NDgyNDI2MQ==,-200.0,-200.0,-200.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDI4NTU=,RmlnaHROb2RlOjUwNzE0,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgyMDE5NQ==,240.0,160.0,160.0,240.0,T3V0Y29tZU5vZGU6NDgyMDE5Ng==,-300.0,-300.0,-200.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDM1ODE=,RmlnaHROb2RlOjUwNzE0,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDgyMTQ4Ng==,130.0,130.0,130.0,130.0,T3V0Y29tZU5vZGU6NDgyMTQ4Nw==,-175.0,-175.0,-175.0,-175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDM3NTE=,RmlnaHROb2RlOjUwNzE0,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NDgyMTgwMw==,142.0,142.0,142.0,142.0,T3V0Y29tZU5vZGU6NDgyMTgwMg==,-185.0,-185.0,-185.0,-185.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDI4NDk=,RmlnaHROb2RlOjUwNzEw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgyMDE4Mw==,-115.0,-115.0,115.0,115.0,T3V0Y29tZU5vZGU6NDgyMDE4NA==,-115.0,-145.0,-145.0,-115.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDM1NzY=,RmlnaHROb2RlOjUwNzEw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDgyMTQ3Ng==,-120.0,-120.0,-120.0,-120.0,T3V0Y29tZU5vZGU6NDgyMTQ3Nw==,-110.0,-110.0,-110.0,-110.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTM0MjM=,RmlnaHROb2RlOjUwNzY1,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgzODU5Nw==,140.0,-175.0,-175.0,140.0,T3V0Y29tZU5vZGU6NDgzODU5OA==,-170.0,-170.0,145.0,145.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTc2ODM=,RmlnaHROb2RlOjUwNzY1,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDg0NjMyMg==,-175.0,-175.0,-175.0,-175.0,T3V0Y29tZU5vZGU6NDg0NjMyMw==,130.0,130.0,130.0,130.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk2MTM=,RmlnaHROb2RlOjUwNzY1,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NDg0OTgwNQ==,-172.0,-172.0,-154.0,-154.0,T3V0Y29tZU5vZGU6NDg0OTgwNA==,131.0,119.0,119.0,131.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk2MTU=,RmlnaHROb2RlOjUwNzY1,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg0OTgwOA==,-161.0,-170.0,-165.0,-145.0,T3V0Y29tZU5vZGU6NDg0OTgwOQ==,121.0,105.0,125.0,130.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTg3MzU=,RmlnaHROb2RlOjUwNDUx,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NDg0ODM1Mg==,317.0,317.0,435.0,435.0,T3V0Y29tZU5vZGU6NDg0ODM1Mw==,-435.0,-625.0,-625.0,-435.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk1OTQ=,RmlnaHROb2RlOjUwNDUx,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg0OTc2Nw==,213.0,213.0,250.0,262.0,T3V0Y29tZU5vZGU6NDg0OTc2Ng==,-323.0,-417.0,-400.0,-323.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTEzMzM=,RmlnaHROb2RlOjUwNDUx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgzNDkwNA==,300.0,250.0,425.0,425.0,T3V0Y29tZU5vZGU6NDgzNDkwNQ==,-400.0,-600.0,-600.0,-325.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTc2ODI=,RmlnaHROb2RlOjUwNDUx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDg0NjMyMA==,240.0,240.0,275.0,275.0,T3V0Y29tZU5vZGU6NDg0NjMyMQ==,-350.0,-400.0,-400.0,-350.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk4MTk=,RmlnaHROb2RlOjUwNDQ4,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg1MDIxNw==,300.0,300.0,300.0,300.0,T3V0Y29tZU5vZGU6NDg1MDIxNg==,-500.0,-500.0,-500.0,-500.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk4MTg=,RmlnaHROb2RlOjUwNDQ4,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg1MDIxNQ==,330.0,300.0,300.0,330.0,T3V0Y29tZU5vZGU6NDg1MDIxNA==,-555.0,-555.0,-500.0,-500.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk4MTM=,RmlnaHROb2RlOjUwNDQ4,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg1MDIwNQ==,215.0,215.0,300.0,300.0,T3V0Y29tZU5vZGU6NDg1MDIwNA==,-325.0,-500.0,-500.0,-325.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDM1Njg=,RmlnaHROb2RlOjUwNDQ4,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDgyMTQ2MQ==,140.0,140.0,240.0,240.0,T3V0Y29tZU5vZGU6NDgyMTQ2MA==,-188.0,-333.0,-333.0,-188.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MDIyNDk=,RmlnaHROb2RlOjUwNDQ4,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgxOTIzMg==,200.0,150.0,350.0,425.0,T3V0Y29tZU5vZGU6NDgxOTIzMw==,-260.0,-600.0,-450.0,-180.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk4MTc=,RmlnaHROb2RlOjUwNDQ4,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg1MDIxMw==,230.0,230.0,330.0,330.0,T3V0Y29tZU5vZGU6NDg1MDIxMg==,-355.0,-555.0,-555.0,-355.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTg3MzQ=,RmlnaHROb2RlOjUwNDQ4,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NDg0ODM1MA==,245.0,245.0,325.0,415.0,T3V0Y29tZU5vZGU6NDg0ODM1MQ==,-323.0,-588.0,-500.0,-323.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk1OTE=,RmlnaHROb2RlOjUwNDQ4,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg0OTc2MQ==,235.0,203.0,205.0,250.0,T3V0Y29tZU5vZGU6NDg0OTc2MA==,-370.0,-400.0,-305.0,-303.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTEzMTg=,RmlnaHROb2RlOjUwNDUw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgzNDg3NA==,-300.0,-350.0,-225.0,-145.0,T3V0Y29tZU5vZGU6NDgzNDg3NQ==,240.0,115.0,185.0,275.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTc2OTU=,RmlnaHROb2RlOjUwNDUw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDg0NjM0Ng==,-250.0,-250.0,-188.0,-188.0,T3V0Y29tZU5vZGU6NDg0NjM0Nw==,175.0,140.0,140.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTg3Mzg=,RmlnaHROb2RlOjUwNDUw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NDg0ODM1OA==,-244.0,-244.0,-167.0,-167.0,T3V0Y29tZU5vZGU6NDg0ODM1OQ==,190.0,136.0,136.0,190.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk1OTI=,RmlnaHROb2RlOjUwNDUw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg0OTc2Mw==,-323.0,-323.0,-200.0,-161.0,T3V0Y29tZU5vZGU6NDg0OTc2Mg==,213.0,121.0,150.0,213.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTc2ODE=,RmlnaHROb2RlOjUwNzg4,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDg0NjMxOA==,-549.0,-549.0,-549.0,-549.0,T3V0Y29tZU5vZGU6NDg0NjMxOQ==,350.0,350.0,350.0,350.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTMwNDY=,RmlnaHROb2RlOjUwNzg4,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgzNzg0Mw==,-350.0,-900.0,-900.0,-350.0,T3V0Y29tZU5vZGU6NDgzNzg0NA==,275.0,275.0,600.0,600.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTg3Mzc=,RmlnaHROb2RlOjUwNDcw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NDg0ODM1Nw==,-200.0,-238.0,-222.0,-200.0,T3V0Y29tZU5vZGU6NDg0ODM1Ng==,157.0,157.0,185.0,185.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTc2OTc=,RmlnaHROb2RlOjUwNDcw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDg0NjM1MA==,-175.0,-200.0,-150.0,-150.0,T3V0Y29tZU5vZGU6NDg0NjM1MQ==,130.0,110.0,110.0,150.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTMwNDU=,RmlnaHROb2RlOjUwNDcw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgzNzg0MQ==,-190.0,-265.0,-245.0,-160.0,T3V0Y29tZU5vZGU6NDgzNzg0Mg==,160.0,130.0,195.0,205.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk1OTg=,RmlnaHROb2RlOjUwNDcw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg0OTc3NA==,-200.0,-250.0,-222.0,-200.0,T3V0Y29tZU5vZGU6NDg0OTc3NQ==,150.0,150.0,162.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk1OTY=,RmlnaHROb2RlOjUwNDUy,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg0OTc3MA==,175.0,175.0,175.0,175.0,T3V0Y29tZU5vZGU6NDg0OTc3MQ==,-250.0,-250.0,-250.0,-250.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTc2OTg=,RmlnaHROb2RlOjUwNDUy,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDg0NjM1Mg==,200.0,200.0,200.0,200.0,T3V0Y29tZU5vZGU6NDg0NjM1Mw==,-275.0,-275.0,-275.0,-275.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTMwNDQ=,RmlnaHROb2RlOjUwNDUy,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgzNzgzOQ==,240.0,195.0,240.0,275.0,T3V0Y29tZU5vZGU6NDgzNzg0MA==,-300.0,-350.0,-300.0,-245.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTg3MzY=,RmlnaHROb2RlOjUwNDUy,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NDg0ODM1NQ==,197.0,197.0,202.0,202.0,T3V0Y29tZU5vZGU6NDg0ODM1NA==,-256.0,-278.0,-278.0,-256.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTc2OTk=,RmlnaHROb2RlOjUwNDQ5,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDg0NjM1NA==,-450.0,-450.0,-450.0,-450.0,T3V0Y29tZU5vZGU6NDg0NjM1NQ==,300.0,300.0,300.0,300.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTEzMTc=,RmlnaHROb2RlOjUwNDQ5,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgzNDg3Mg==,-505.0,-575.0,-500.0,-311.0,T3V0Y29tZU5vZGU6NDgzNDg3Mw==,380.0,251.0,375.0,425.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk2MTg=,RmlnaHROb2RlOjUwNDQ5,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg0OTgxNA==,-555.0,-555.0,-555.0,-555.0,T3V0Y29tZU5vZGU6NDg0OTgxNQ==,330.0,330.0,330.0,330.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk2MDA=,RmlnaHROb2RlOjUwNzY0,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg0OTc3OQ==,-185.0,-185.0,-179.0,-175.0,T3V0Y29tZU5vZGU6NDg0OTc3OA==,142.0,135.0,139.0,142.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTg3Mzk=,RmlnaHROb2RlOjUwNzY0,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NDg0ODM2MA==,-189.0,-189.0,-189.0,-189.0,T3V0Y29tZU5vZGU6NDg0ODM2MQ==,144.0,144.0,150.0,150.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTc2OTI=,RmlnaHROb2RlOjUwNzY0,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDg0NjM0MA==,-188.0,-188.0,-188.0,-188.0,T3V0Y29tZU5vZGU6NDg0NjM0MQ==,140.0,140.0,140.0,140.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTM0MjE=,RmlnaHROb2RlOjUwNzY0,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgzODU5Mw==,-160.0,-220.0,-180.0,-160.0,T3V0Y29tZU5vZGU6NDgzODU5NA==,130.0,130.0,150.0,180.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk2MTY=,RmlnaHROb2RlOjUwODE2,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NDg0OTgxMA==,-455.0,-455.0,-400.0,-400.0,T3V0Y29tZU5vZGU6NDg0OTgxMQ==,280.0,250.0,250.0,280.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTk2MTQ=,RmlnaHROb2RlOjUwODE2,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NDg0OTgwNw==,-400.0,-400.0,-400.0,-400.0,T3V0Y29tZU5vZGU6NDg0OTgwNg==,291.0,289.0,289.0,321.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTc3MDE=,RmlnaHROb2RlOjUwODE2,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDg0NjM1OA==,-400.0,-400.0,-400.0,-400.0,T3V0Y29tZU5vZGU6NDg0NjM1OQ==,275.0,275.0,275.0,275.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTMwNjA=,RmlnaHROb2RlOjUwODE2,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgzNzg3MQ==,-175.0,-475.0,-400.0,-175.0,T3V0Y29tZU5vZGU6NDgzNzg3Mg==,145.0,145.0,300.0,375.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTc3MjU=,RmlnaHROb2RlOjUwNzkw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NDg0NjQwNg==,140.0,140.0,175.0,175.0,T3V0Y29tZU5vZGU6NDg0NjQwNw==,-188.0,-250.0,-250.0,-188.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI1MTM0MjI=,RmlnaHROb2RlOjUwNzkw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NDgzODU5NQ==,130.0,-165.0,215.0,240.0,T3V0Y29tZU5vZGU6NDgzODU5Ng==,-160.0,-300.0,-275.0,135.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2MzY0OTY=,RmlnaHROb2RlOjUxNDAx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NTA3NDk4MQ==,160.0,160.0,210.0,240.0,T3V0Y29tZU5vZGU6NTA3NDk4Mg==,-200.0,-300.0,-270.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2MzY0ODg=,RmlnaHROb2RlOjUxNDAw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NTA3NDk2NQ==,160.0,160.0,375.0,375.0,T3V0Y29tZU5vZGU6NTA3NDk2Ng==,-200.0,-500.0,-500.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2MzY0ODQ=,RmlnaHROb2RlOjUxNjgw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NTA3NDk1OA==,-400.0,-700.0,-650.0,-400.0,T3V0Y29tZU5vZGU6NTA3NDk1Nw==,300.0,300.0,475.0,500.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2NDU2NDQ=,RmlnaHROb2RlOjUxNjgw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NTA5MzI3Nw==,-555.0,-665.0,-665.0,-555.0,T3V0Y29tZU5vZGU6NTA5MzI3OA==,330.0,330.0,390.0,390.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2NDUwOTI=,RmlnaHROb2RlOjUxNjgw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NTA5MjE3NA==,-500.0,-500.0,-500.0,-500.0,T3V0Y29tZU5vZGU6NTA5MjE3Mw==,343.0,343.0,353.0,353.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2MzY0OTg=,RmlnaHROb2RlOjUxNDIw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NTA3NDk4NQ==,-165.0,-200.0,-135.0,-125.0,T3V0Y29tZU5vZGU6NTA3NDk4Ng==,135.0,-105.0,105.0,160.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2MzY0ODU=,RmlnaHROb2RlOjUxMzk3,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NTA3NDk2MA==,-150.0,-225.0,-225.0,-150.0,T3V0Y29tZU5vZGU6NTA3NDk1OQ==,120.0,120.0,185.0,185.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2NDU2NDA=,RmlnaHROb2RlOjUxMzk4,U3BvcnRzYm9va05vZGU6Mjg=,,,,,,T3V0Y29tZU5vZGU6NTA5MzI3MA==,120.0,-115.0,120.0,120.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2MzY0ODY=,RmlnaHROb2RlOjUxMzk4,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NTA3NDk2MQ==,-105.0,-125.0,120.0,135.0,,,,,
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2MzY0ODc=,RmlnaHROb2RlOjUxMzk5,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NTA3NDk2Mw==,240.0,240.0,275.0,275.0,T3V0Y29tZU5vZGU6NTA3NDk2NA==,-300.0,-350.0,-350.0,-300.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2MzY0OTk=,RmlnaHROb2RlOjUxNDEz,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NTA3NDk4Nw==,200.0,200.0,275.0,275.0,T3V0Y29tZU5vZGU6NTA3NDk4OA==,-260.0,-350.0,-350.0,-260.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2NDUwOTE=,RmlnaHROb2RlOjUxMzk2,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NTA5MjE3Mg==,-196.0,-196.0,-196.0,-196.0,T3V0Y29tZU5vZGU6NTA5MjE3MQ==,151.0,151.0,151.0,151.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2MzY0NzE=,RmlnaHROb2RlOjUxMzk2,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NTA3NDkzMg==,-210.0,-225.0,-210.0,-132.0,T3V0Y29tZU5vZGU6NTA3NDkzMQ==,170.0,102.0,170.0,185.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2NDU2Mjk=,RmlnaHROb2RlOjUxMzk2,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NTA5MzI0Nw==,-140.0,-215.0,-210.0,-140.0,T3V0Y29tZU5vZGU6NTA5MzI0OA==,100.0,100.0,155.0,160.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2NjkwNTA=,RmlnaHROb2RlOjUxMzgz,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NTEzODI4NA==,-500.0,-588.0,-435.0,-435.0,T3V0Y29tZU5vZGU6NTEzODI4Mw==,325.0,307.0,307.0,375.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2NjA5ODc=,RmlnaHROb2RlOjUxMzgz,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NTEyMjc2Ng==,-200.0,-550.0,-550.0,-200.0,T3V0Y29tZU5vZGU6NTEyMjc2NQ==,160.0,160.0,400.0,400.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2NjMxNDM=,RmlnaHROb2RlOjUxMzgz,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NTEyNzAwOA==,-180.0,-350.0,-350.0,-180.0,T3V0Y29tZU5vZGU6NTEyNzAwOQ==,135.0,135.0,240.0,240.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2NjkwNzE=,RmlnaHROb2RlOjUxMzgz,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NTEzODMyNQ==,-270.0,-555.0,-555.0,-270.0,T3V0Y29tZU5vZGU6NTEzODMyNg==,185.0,185.0,330.0,330.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2Njg5NDE=,RmlnaHROb2RlOjUxMTYw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NTEzODA2NQ==,-125.0,-141.0,-141.0,115.0,T3V0Y29tZU5vZGU6NTEzODA2Ng==,-115.0,-155.0,101.0,101.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2Njg5NjM=,RmlnaHROb2RlOjUxMTYw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NTEzODExMA==,-123.0,-132.0,-132.0,-123.0,T3V0Y29tZU5vZGU6NTEzODEwOQ==,-105.0,-109.0,100.0,101.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2NjMxNjE=,RmlnaHROb2RlOjUxMTYw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NTEyNzA0NA==,-260.0,-260.0,-125.0,-125.0,T3V0Y29tZU5vZGU6NTEyNzA0NQ==,190.0,-105.0,-105.0,190.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDI2NjA5NjI=,RmlnaHROb2RlOjUxMTYw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NTEyMjcxNg==,-150.0,-160.0,-130.0,125.0,T3V0Y29tZU5vZGU6NTEyMjcxNQ==,120.0,-155.0,100.0,130.0
